mdb-730	https://www.miapp.ca/GTFS/google_transit.zip	MiWay / Brampton / Ontario	https://files.mobilitydatabase.org/mdb-730/latest.zip
mdb-732	http://opendata.toronto.ca/toronto.transit.commission/ttc-routes-and-schedules/OpenData_TTC_Schedules.zip	Toronto Transit Commission (TTC) / North York / Ontario	https://files.mobilitydatabase.org/mdb-732/latest.zip
mdb-733	https://api.cityofkingston.ca/gtfs/gtfs.zip	Kingston Transit / Kingston / Ontario	https://files.mobilitydatabase.org/mdb-733/latest.zip
mdb-734	http://gtfs.halifax.ca/static/google_transit.zip	Halifax Transit / Beaver Bank / Nova Scotia	https://files.mobilitydatabase.org/mdb-734/latest.zip
mdb-735	https://www.viarail.ca/sites/all/files/gtfs/viarail.zip	VIA Rail Canada / Manitoba	https://files.mobilitydatabase.org/mdb-735/latest.zip
mdb-736	http://api.nextlift.ca/gtfs.zip	Thunder Bay Transit / Thunder Bay / Ontario	https://files.mobilitydatabase.org/mdb-736/latest.zip
mdb-737	https://www.greatersudbury.ca/image/opendata/gtfs.zip	Greater Sudbury Transit / Greater Sudbury / Ontario	https://files.mobilitydatabase.org/mdb-737/latest.zip
mdb-739	https://github.com/transcollines/gtfs/raw/master/transcollines-qc-ca.zip	Régie intermunicipale de transport des Collines (Transcollines) / Bristol / Quebec	https://files.mobilitydatabase.org/mdb-739/latest.zip
mdb-740	https://contenu.sto.ca/GTFS/GTFS.zip	Société de transport de l'Outaouais / Gatineau / Quebec	https://files.mobilitydatabase.org/mdb-740/latest.zip
mdb-741	https://exo.quebec/xdata/citsv/google_transit.zip	Exo Sorel-Varennes / Boucherville / Quebec	https://files.mobilitydatabase.org/mdb-741/latest.zip
mdb-742	https://exo.quebec/xdata/citso/google_transit.zip	Exo Sud-ouest / Beauharnois / Quebec	https://files.mobilitydatabase.org/mdb-742/latest.zip
mdb-743	https://exo.quebec/xdata/citpi/google_transit.zip	Exo La Presqu'île / Hudson / Quebec	https://files.mobilitydatabase.org/mdb-743/latest.zip
mdb-744	https://exo.quebec/xdata/citla/google_transit.zip	Exo Laurentides / Blainville / Quebec	https://files.mobilitydatabase.org/mdb-744/latest.zip
mdb-748	https://exo.quebec/xdata/trains/google_transit.zip	Exo / Baie-D'Urfé / Quebec	https://files.mobilitydatabase.org/mdb-748/latest.zip
mdb-750	https://exo.quebec/xdata/citcrc/google_transit.zip	Exo Chambly-Richelieu-Carignan / Brossard / Quebec	https://files.mobilitydatabase.org/mdb-750/latest.zip
mdb-751	https://www.rtl-longueuil.qc.ca/transit/latestfeed/RTL.zip	Réseau de transport de Longueuil / Longueuil / Quebec	
mdb-752	https://exo.quebec/xdata/citvr/google_transit.zip	Exo Vallée du Richelieu / Beloeil / Quebec	https://files.mobilitydatabase.org/mdb-752/latest.zip
mdb-753	https://exo.quebec/xdata/omitsju/google_transit.zip	Exo Ville de Sainte-Julie / Beloeil / Quebec	https://files.mobilitydatabase.org/mdb-753/latest.zip
mdb-754	https://exo.quebec/xdata/mrclm/google_transit.zip	Terrebonne-Mascouche / Blainville / Quebec	https://files.mobilitydatabase.org/mdb-754/latest.zip
mdb-755	https://exo.quebec/xdata/mrclasso/google_transit.zip	Exo L'Assomption / Charlemagne / Quebec	https://files.mobilitydatabase.org/mdb-755/latest.zip
mdb-757	https://cdn.rtcquebec.ca/Site_Internet/DonneesOuvertes/googletransit.zip	Réseau de transport de la Capitale / Quebec City / Quebec	https://files.mobilitydatabase.org/mdb-757/latest.zip
mdb-758	http://www.metrobustransit.ca/google/google_transit.zip	Metrobus Transit / St. John's / Newfoundland and Labrador	https://files.mobilitydatabase.org/mdb-758/latest.zip
mdb-759	http://metrolinx.tmix.se/gtfs/gtfs-milton.zip	Milton Transit / Milton / Ontario	https://files.mobilitydatabase.org/mdb-759/latest.zip
mdb-761	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=11	Port Alberni / Alberni-Clayoquot Regional District / British Columbia	https://files.mobilitydatabase.org/mdb-761/latest.zip
mdb-763	https://www.stlevis.ca/sites/default/files/public/assets/gtfs/transit/gtfs_stlevis.zip	Société de transport de Lévis / Lévis / Quebec	https://files.mobilitydatabase.org/mdb-763/latest.zip
mdb-1111	https://www7.moncton.ca/opendata/google_transit.zip	Codiac Transport / Dieppe / New Brunswick	https://files.mobilitydatabase.org/mdb-1111/latest.zip
mdb-1806	http://miramichitransit.ca/GTFS/MT_GTFS_2019.01.29.b.zip	Miramichi Transit / Miramichi / New Brunswick	https://files.mobilitydatabase.org/mdb-1806/latest.zip
mdb-1858	https://metrolinx.tmix.se/gtfs/gtfs-belleville.zip	Belleville Transit / Belleville / Ontario	https://files.mobilitydatabase.org/mdb-1858/latest.zip
mdb-1991	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=13	BC Transit (Central Fraser Valley | Chilliwack | Agassiz-Harrison | Hope) / Abbotsford / British Columbia	https://files.mobilitydatabase.org/mdb-1991/latest.zip
mdb-1992	https://data.reddeer.ca/datasets/gtfsdatafeed/download/zip	Red Deer Transit / City of Red Deer / Alberta	https://files.mobilitydatabase.org/mdb-1992/latest.zip
mdb-1993	https://assets.metrolinx.com/raw/upload/Documents/Metrolinx/Open%20Data/GO-GTFS.zip	Go Transit / Mississauga / Ontario	https://files.mobilitydatabase.org/mdb-1993/latest.zip
mdb-1994	https://www.arcgis.com/sharing/rest/content/items/a355aabd5a8c490186bdce559c9c75fb/data	Brampton Transit / Brampton / Ontario	https://files.mobilitydatabase.org/mdb-1994/latest.zip
mdb-1995	https://assets.metrolinx.com/raw/upload/Documents/Metrolinx/Open%20Data/UP-GTFS.zip	Union Pearson Express (UP Express) / Old Toronto / Ontario	https://files.mobilitydatabase.org/mdb-1995/latest.zip
mdb-1996	https://gtfs.sts.qc.ca:8443/gtfs/client/GTFS_clients.zip	Société de Transport de Sherbrooke / Sherbrooke / Quebec	https://files.mobilitydatabase.org/mdb-1996/latest.zip
mdb-2031	https://aquabusferries.github.io/gtfs-feed/aquabus-bc-ca.zip	Aquabus Ferries / Vancouver / British Columbia	https://files.mobilitydatabase.org/mdb-2031/latest.zip
mdb-2131	https://www.arcgis.com/sharing/rest/content/items/d6f4783521364429a2e51a64c60ae234/data	Saint John Transit / Saint John / New Brunswick	https://files.mobilitydatabase.org/mdb-2131/latest.zip
mdb-2132	https://data.trilliumtransit.com/gtfs/coachatlantic-pe-ca/coachatlantic-pe-ca.zip	T3 Transit / Charlottetown / Prince Edward Island	https://files.mobilitydatabase.org/mdb-2132/latest.zip
mdb-2142	https://exo.quebec/xdata/lrrs/google_transit.zip	Exo Le Richelain / Roussillon / Brossard / Quebec	https://files.mobilitydatabase.org/mdb-2142/latest.zip
mdb-2276	https://www.donneesquebec.ca/recherche/dataset/d2d92b84-4361-42f0-81eb-3c395bc54597/resource/bd4021ba-d3ae-4d3b-b8fd-016405166761/download/gtfsrimouskibus.zip	Société des transports de Rimouski / Rimouski / Quebec	https://files.mobilitydatabase.org/mdb-2276/latest.zip
mdb-2379	https://zenbus.net/gtfs/static/download.zip?dataset=pierre-de-saurel	Société de transport collectif de Pierre-De Saurel / Longueuil / Quebec	https://files.mobilitydatabase.org/mdb-2379/latest.zip
mdb-2389	https://hullo.com/gtfs/gtfs-hullo.zip	Hullo Ferries / Vancouver / British Columbia	https://files.mobilitydatabase.org/mdb-2389/latest.zip
mdb-2417	https://data.trilliumtransit.com/gtfs/maritimebus-ca/maritimebus-ca.zip	Maritime Bus / Halifax / Nova Scotia	https://files.mobilitydatabase.org/mdb-2417/latest.zip
mdb-2460	https://fredericton.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/gtfs.zip	Fredericton Transit / Fredericton / New Brunswick	https://files.mobilitydatabase.org/mdb-2460/latest.zip
mdb-2462	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=26	BC Transit (Hazelton | Kitimat | Terrace) / Area B (Suskwa/Kitwanga/Kispiox) / British Columbia	https://files.mobilitydatabase.org/mdb-2462/latest.zip
mdb-2463	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=32	BC Transit (Quesnel) / Area A (Red Bluff/Quesnel South) / British Columbia	https://files.mobilitydatabase.org/mdb-2463/latest.zip
mdb-2464	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=36	BC Transit (Revelstoke) / Revelstoke / British Columbia	https://files.mobilitydatabase.org/mdb-2464/latest.zip
mdb-2466	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=39	BC Transit (Salt Spring Island) / Salt Spring Island Electoral Area / British Columbia	https://files.mobilitydatabase.org/mdb-2466/latest.zip
mdb-2467	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=17	BC Transit (Mount Waddington) / Area B (Quatsino Sound/Cape Scott) / British Columbia	https://files.mobilitydatabase.org/mdb-2467/latest.zip
mdb-2468	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=38	BC Transit (Ashcroft-Cache Creek-Clinton Transit System) / Ashcroft / British Columbia	https://files.mobilitydatabase.org/mdb-2468/latest.zip
mdb-2469	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=34	BC Transit (100 Mile House) / 100 Mile House / British Columbia	https://files.mobilitydatabase.org/mdb-2469/latest.zip
mdb-2470	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=50	BC Transit (Pemberton Valley) / Area C (Pemberton Valley/Mount Currie/D'Arcy) / British Columbia	https://files.mobilitydatabase.org/mdb-2470/latest.zip
mdb-2471	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=37	BC Transit (Merritt) / Area M (Beautiful Nicola Valley - North) / British Columbia	https://files.mobilitydatabase.org/mdb-2471/latest.zip
mdb-2472	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=31	BC Transit (Smithers) / Area A (Hudson Bay Mountain) / British Columbia	https://files.mobilitydatabase.org/mdb-2472/latest.zip
mdb-2473	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=41	BC Transit (Nanaimo) / Area A (Cassidy/Cedar) / British Columbia	https://files.mobilitydatabase.org/mdb-2473/latest.zip
mdb-2508	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=14	BC Transit (Shuswap | Vernon) / Area B (Westside/Swan Lake/Kalamalka Lake) / British Columbia	https://files.mobilitydatabase.org/mdb-2508/latest.zip
mdb-2510	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=22	BC Transit (Bulkley-Nechako | Prince George) / Area A (Hudson Bay Mountain) / British Columbia	https://files.mobilitydatabase.org/mdb-2510/latest.zip
mdb-2514	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=12	BC Transit (Campbell River Transit) / Area D (Oyster Bay/Buttle Lake) / British Columbia	https://files.mobilitydatabase.org/mdb-2514/latest.zip
mdb-2515	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=35	BC Transit (Clearwater) / Area A (Wells Gray Country) / British Columbia	https://files.mobilitydatabase.org/mdb-2515/latest.zip
mdb-2520	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=21	BC Transit (Columbia Valley | Cranbrook | Elk Valley | Kimberley) / Area A (Upper Flathead/Elk Valley) / British Columbia	https://files.mobilitydatabase.org/mdb-2520/latest.zip
mdb-2524	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=45	BC Transit (Comox Valley Transit System) / Area A (Baynes Sound) / British Columbia	https://files.mobilitydatabase.org/mdb-2524/latest.zip
mdb-2528	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=10	BC Transit (Cowichan Valley Regional Transit System) / Area A (Mill Bay / Malahat) / British Columbia	https://files.mobilitydatabase.org/mdb-2528/latest.zip
mdb-2529	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=29	BC Transit (Powell River Regional Transit System) / Area A (Malaspina/Toba) / British Columbia	https://files.mobilitydatabase.org/mdb-2529/latest.zip
mdb-2532	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=15	BC Transit (South Okanagan-Similkameen) / Area A (Osoyoos Lake) / British Columbia	https://files.mobilitydatabase.org/mdb-2532/latest.zip
mdb-2536	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=16	BC Transit (Creston Valley) / Area A / British Columbia	https://files.mobilitydatabase.org/mdb-2536/latest.zip
mdb-2543	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=23	BC Transit (Port Edward | Prince Rupert) / Port Edward / British Columbia	https://files.mobilitydatabase.org/mdb-2543/latest.zip
mdb-2547	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=28	BC Transit (Fort St John Transit System) / Fort St. John / British Columbia	https://files.mobilitydatabase.org/mdb-2547/latest.zip
mdb-2551	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=46	BC Transit (Kamloops Transit System) / British Columbia / British Columbia	https://files.mobilitydatabase.org/mdb-2551/latest.zip
mdb-2555	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=47	BC Transit (Kelowna Regional Transit System) / British Columbia / British Columbia	https://files.mobilitydatabase.org/mdb-2555/latest.zip
mdb-2563	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=43	BC Transit (Squamish) / British Columbia / British Columbia	https://files.mobilitydatabase.org/mdb-2563/latest.zip
mdb-2567	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=18	BC Transit (Sunshine Coast Transit System) / Area B (Halfmoon Bay) / British Columbia	https://files.mobilitydatabase.org/mdb-2567/latest.zip
mdb-2571	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=48	BC Transit (Victoria Regional Transit System) / British Columbia / British Columbia	https://files.mobilitydatabase.org/mdb-2571/latest.zip
mdb-2575	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=51	BC Transit (West Coast) / Area C (Long Beach) / British Columbia	https://files.mobilitydatabase.org/mdb-2575/latest.zip
mdb-2579	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=20	BC Transit (West Kootenay Transit System) / Area A (Pend Oreille/Bear Creek) / British Columbia	https://files.mobilitydatabase.org/mdb-2579/latest.zip
mdb-2583	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=44	BC Transit (Whistler Transit System) / Whistler Resort Municipality / British Columbia	https://files.mobilitydatabase.org/mdb-2583/latest.zip
mdb-2587	https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=33	BC Transit (Williams Lake) / British Columbia / British Columbia	https://files.mobilitydatabase.org/mdb-2587/latest.zip
mdb-2591	https://medicinehat.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/	Medicine Hat Transit / Medicine Hat / Alberta	https://files.mobilitydatabase.org/mdb-2591/latest.zip
mdb-2603	https://www.donneesquebec.ca/recherche/dataset/41ae2192-51ec-4e20-9a1a-6dd1ffd43777/resource/c08636e0-5ce0-4bcf-9fb3-e3be76665c84/download/gtfs.zip	Rouyn-Noranda / Rouyn-Noranda / Quebec	https://files.mobilitydatabase.org/mdb-2603/latest.zip
mdb-2618	https://opendata.hamilton.ca/GTFS-Static/google_transit.zip	Hamilton Street Railway / Burlington / Ontario	https://files.mobilitydatabase.org/mdb-2618/latest.zip
tld-857	https://app.mecatran.com/urb/ws/feed/c2l0ZT1zaGF3aW5pZ2FuO2NsaWVudD1zZWxmO2V4cGlyZT07dHlwZT1ndGZzO2tleT03MjQxM2QzMTNiMmM1ZTY2MWIwMzJlN2E0YTY4NWU0YTI1MzUwNzZi	Régie de transport en commun de Shawinigan / Shawinigan / Quebec	https://files.mobilitydatabase.org/tld-857/latest.zip
tld-859	http://68.71.24.110/gtfs/GTFSExport.zip	Niagara Region Transit / St. Catharines / Ontario	https://files.mobilitydatabase.org/tld-859/latest.zip
tld-4682	http://metrolinx.tmix.se/gtfs/gtfs-orangeville.zip	Orangeville Transit / Orangeville / Ontario	https://files.mobilitydatabase.org/tld-4682/latest.zip
tld-4683	http://metrolinx.tmix.se/gtfs/gtfs-orillia.zip	Orillia Transit / Orillia / Ontario	https://files.mobilitydatabase.org/tld-4683/latest.zip
tld-4684	https://www.perthcounty.ca/en/living-here/resources/files/Transportation/PCConnect_GTFS.zip	PC Connect Transit System / Kitchener / Ontario	https://files.mobilitydatabase.org/tld-4684/latest.zip
tld-4685	https://myride.quintetransit.ca/gtfs/google_transit.zip	Quinte Transit / Quinte West / Ontario	https://files.mobilitydatabase.org/tld-4685/latest.zip
tld-4690	https://rmwb-gtfsrt.civilia.ca/gtfs	Regional Municipality of Wood Buffalo Transit / Fort McMurray / Alberta	https://files.mobilitydatabase.org/tld-4690/latest.zip
tld-4700	https://northbay.tmix.se/gtfs/gtfs.zip	North Bay Transit / North Bay / Ontario	https://files.mobilitydatabase.org/tld-4700/latest.zip
tld-4704	https://midland.usetransit.com/api/1/public/gtfs/2/gtfs.zip?token=64186b9ee7bea60d7638268206162c0c9c1a3f49e	Midland Penetanguishene Transit Service / Midland / Ontario	https://files.mobilitydatabase.org/tld-4704/latest.zip
tld-4708	https://cityexplorer.yellowknife.ca/gtfs/google_transit.zip	Yellowknife Transit / Yellowknife / Northwest Territories	https://files.mobilitydatabase.org/tld-4708/latest.zip
tld-4732	http://metrolinx.tmix.se/gtfs/gtfs-kawartha.zip	Lindsay Transit / Kawartha Lakes / Ontario	https://files.mobilitydatabase.org/tld-4732/latest.zip
tld-4738	http://metrolinx.tmix.se/gtfs/gtfs-sarnia.zip	Sarnia Transit / Sarnia / Ontario	https://files.mobilitydatabase.org/tld-4738/latest.zip
tld-4740	http://metrolinx.tmix.se/gtfs/gtfs-saultstemarie.zip	Sault Ste. Marie Transit / Sault Ste. Marie / Ontario	https://files.mobilitydatabase.org/tld-4740/latest.zip
tld-4742	http://metrolinx.tmix.se/gtfs/gtfs-simcoe.zip	Simcoe County LINX / Collingwood / Ontario	https://files.mobilitydatabase.org/tld-4742/latest.zip
tld-4744	http://metrolinx.tmix.se/gtfs/gtfs-stratford.zip	Stratford Transit / Stratford / Ontario	https://files.mobilitydatabase.org/tld-4744/latest.zip
tld-4746	http://metrolinx.tmix.se/gtfs/gtfs-stthomas.zip	Railway City Transit / St. Thomas / Ontario	https://files.mobilitydatabase.org/tld-4746/latest.zip
tld-4748	http://metrolinx.tmix.se/gtfs/gtfs-temiskaming.zip	Temiskaming Transit / Temiskaming Shores / Ontario	https://files.mobilitydatabase.org/tld-4748/latest.zip
tld-4750	http://metrolinx.tmix.se/gtfs/gtfs-timmins.zip	Timmins Transit / Timmins / Ontario	https://files.mobilitydatabase.org/tld-4750/latest.zip
tld-4761	https://zenbus.net/gtfs/static/download.zip?dataset=tcmt6w8qbuxm	Bus Mont-Tremblant / Mont-Tremblant / Quebec	https://files.mobilitydatabase.org/tld-4761/latest.zip
tld-4817	https://ontarionorthland.tmix.se/gtfs/gtfs.zip	Ontario Northland / Unorganized North Cochrane / Ontario	https://files.mobilitydatabase.org/tld-4817/latest.zip
tld-4819	https://www.airdrie.ca/gettransitgtfs.cfm	Airdrie Transit / Calgary / Alberta	
tld-4820	https://opendata.brandon.ca/Transit/google_transit.zip	Brandon Transit / Brandon / Manitoba	https://files.mobilitydatabase.org/tld-4820/latest.zip
tld-4821	https://gpt.mapstrat.com/current/google_transit.zip	Grande Prairie Transit / Grande Prairie / Alberta	https://files.mobilitydatabase.org/tld-4821/latest.zip
tld-5509_1	https://www.citypa.ca/en/parking-streets-and-transportation/resources/Transit/2025-01-02-Google-Transit-GTFS.zip	Prince Albert Transit / Prince Albert / Saskatchewan	https://files.mobilitydatabase.org/tld-5509_1/latest.zip
tld-5552	https://ck.usetransit.com/api/1/public/gtfs/5/gtfs.zip?token=eddbcb1b954b64461%21%219687922751%24-%24%409cc77671a2df2f%5E	Chatham Kent Transit (Ride CK) / Chatham-Kent / Ontario	https://files.mobilitydatabase.org/tld-5552/latest.zip
tld-5630	https://zenbus.net/gtfs/static/download.zip?dataset=saint-jean-sur-richelieu	Saint Jean Sur Richelieu / Brossard / Quebec	https://files.mobilitydatabase.org/tld-5630/latest.zip
tld-5721	https://gtfs.keolis.ca/gtfs.zip	Orléans Express / La Malbaie / Quebec	https://files.mobilitydatabase.org/tld-5721/latest.zip
tld-5722	https://zenbus.net/gtfs/static/download.zip?dataset=linter	L'Inter des Laurentides / Ivry-sur-le-Lac / Quebec	https://files.mobilitydatabase.org/tld-5722/latest.zip
tld-5869	https://zenbus.net/gtfs/static/download.zip?dataset=mrc-montcalm	MRC de Montcalm / Saint-Jérôme / Quebec	https://files.mobilitydatabase.org/tld-5869/latest.zip
tld-5874	https://www.arcgis.com/sharing/rest/content/items/a0a9b1046f9e4d79a6aa0ccf7be081d9/data	Ride Norfolk / Brant County / Ontario	https://files.mobilitydatabase.org/tld-5874/latest.zip
tld-5875	https://drive.google.com/drive/folders/1iz7wrnSoWXY_mwAVFVJdL_I0Rv6Ui5Mm	Middlesex County Connect / London / Ontario	
tld-6692	https://gtfs-rt.infra-hubup.fr/mrchsl/current/revision/gtfs	MRC du Haut-Saint-Laurent / Huntingdon / Quebec	https://files.mobilitydatabase.org/tld-6692/latest.zip
tld-6711	https://geomatique.drummondville.ca/GTFS/GTFS_DMV.zip	Ville de Drummondville / Drummondville / Quebec	https://files.mobilitydatabase.org/tld-6711/latest.zip
tld-6756	https://bctracker.ca/feeds/gabriola/gabriola-feed.zip	Gabriola Community Shuttle / Area B (DeCourcy/Gabriola/Mudge) / British Columbia	https://files.mobilitydatabase.org/tld-6756/latest.zip
stm	https://www.stm.info/sites/default/files/gtfs/gtfs_stm.zip	STM	
mdb-1997	https://gis.lethbridge.ca/OpenData/DataSets/GTFS_Transit_Data.zip	Lethbridge Transit / Lethbridge / Alberta	https://files.mobilitydatabase.org/mdb-1997/latest.zip
mdb-2154	https://oct-gtfs-emasagcnfmcgeham.z01.azurefd.net/public-access/GTFSExport.zip	Ottawa-Carleton Regional Transit Commission (OC Transpo) / (Old) Ottawa / Ontario	https://files.mobilitydatabase.org/mdb-2154/latest.zip
mdb-3150	https://webapps.regionofwaterloo.ca/api/grt-routes/api/staticfeeds/1	GRT Bus / Waterloo / Ontario	
mdb-3190	https://www.stlaval.ca/datas/opendata/GTF_STL.zip	Société de transport de Laval / Laval / Quebec	https://files.mobilitydatabase.org/mdb-3190/latest.zip
tld-821	https://addtransit.com/gtfsfile/42017/VictoriaClipper.zip	The Victoria Clipper / Victoria / British Columbia	https://files.mobilitydatabase.org/tld-821/latest.zip
tld-6691	https://gtfs.gpmmom.ca/gtfs/gtfs.zip	Réseau express métropolitain / Montreal / Quebec	https://files.mobilitydatabase.org/tld-6691/latest.zip
tld-6712	https://www.donneesquebec.ca/recherche/dataset/a2d3c9de-4045-41e3-b2ea-5bb64bd8c50f/resource/71d94f75-5a36-4789-b581-a21d49dcd5f5/download/gtfs-sttr-hiv24.zip	Société de transport de Trois-Rivières / Trois-Rivières / Quebec	https://files.mobilitydatabase.org/tld-6712/latest.zip
